    7.05253060e+03,   -4.92649502e+05,   -1.01493515e+06
   -5.66876369e+05,    2.01347857e+05,   -5.32868201e+05
    1.42795370e+06,   -4.33306567e+05,   -1.41617999e+05
   -7.39434743e+05,    4.30934817e+05,   -1.06640211e+06
    7.18755555e+05,   -3.38897686e+05,   -9.16842273e+05
   -3.82315039e+05,    9.28244557e+05,   -6.86052180e+05
   -7.52736644e+04,    1.49137702e+05,    3.36558067e+05
    8.11520896e+05,    1.19078255e+06,    4.13260220e+05
    5.56073661e+05,    5.16658102e+05,    8.14528639e+05
    7.34976616e+05,   -4.30394356e+05,    5.22588480e+04
   -7.63086992e+05,   -1.07057822e+06,   -4.30623423e+05
    5.26709627e+05,    1.52649070e+06,   -7.20963352e+05
    2.81936320e+05,   -1.80441584e+06,   -1.40490139e+06
    1.48407545e+06,   -8.26325561e+05,    4.35947546e+05
    7.38620998e+05,   -1.37128047e+06,    2.27986634e+05
    6.93507660e+05,   -6.00381269e+05,   -2.09814618e+06
    1.91256321e+04,    6.00827342e+05,   -2.57380250e+05
    1.57084212e+06,   -3.27939098e+05,   -5.62581388e+05
   -1.38569734e+06,    4.29423880e+05,   -3.31275832e+05
   -1.39886112e+05,    1.42753629e+06,   -2.73462027e+05
    1.84386864e+05,   -1.12869578e+05,   -2.19280423e+05
   -4.46218214e+05,    1.25521264e+06,    1.86272494e+06
    2.30326931e+05,    5.24077733e+05,   -8.83977479e+05
   -1.02440485e+06,   -9.07672008e+05,   -3.93815018e+05
    6.02684748e+05,   -7.34847583e+05,   -7.19727517e+05
   -1.47198523e+06,    6.50388570e+05,   -1.65012138e+05
    7.55820564e+05,   -1.46994498e+05,    2.34863163e+05
   -1.75839655e+06,   -8.56808277e+05,   -8.11217740e+05
   -4.03495566e+05,    2.11181008e+05,   -2.76204286e+05
   -1.14074302e+06,    1.15055807e+06,   -3.62887339e+05
   -4.68833892e+05,    2.32222293e+05,    2.68441390e+05
   -1.06491229e+05,   -1.09147141e+06,    4.26216925e+05
   -5.34377045e+05,    1.42650486e+05,    1.16589817e+06
    2.72590176e+05,    3.60473186e+05,    2.67147967e+04
    6.32388491e+03,   -6.13667424e+05,    2.80437627e+05
   -4.41199310e+05,    7.28301173e+05,   -4.88129410e+05
   -9.47183981e+04,    3.31724451e+05,   -1.17103012e+06
   -4.04815000e+05,    9.04174446e+04,    1.30960008e+04
   -6.71610626e+05,    1.18354203e+06,   -6.84855977e+05
    6.51068306e+04,    1.04663812e+06,    2.55275316e+05
   -9.77183030e+05,    6.61908497e+05,    2.07001793e+05
    7.69300912e+05,    5.56326989e+04,    5.42595668e+05
   -3.08352343e+04,   -2.80089582e+05,    1.04110023e+06
    2.58918554e+05,    6.82479257e+04,   -2.40975799e+04
   -9.22327638e+05,    1.25036967e+06,    4.16817282e+05
   -4.09751133e+05,   -1.61409961e+06,   -1.36723884e+05
    6.71557018e+05,   -5.38278406e+05,   -8.50166983e+05
   -1.23526668e+06,   -5.67124986e+05,    1.93975778e+05
   -2.17350361e+05,    4.18713889e+05,   -4.30090464e+04
    1.08767730e+06,   -4.31129514e+05,    4.79440525e+05
   -4.76705757e+05,   -1.36558649e+06,    6.12532905e+05
   -1.72659687e+06,   -5.03577713e+04,    5.45558921e+05
   -1.07009302e+06,    3.16244163e+05,   -5.53969502e+05
   -4.50986284e+05,    2.69895908e+05,    5.22613246e+02
   -1.41368440e+06,    1.29580124e+06,    1.90429345e+06
   -6.37934675e+05,   -2.30339020e+05,    1.18019481e+06
    6.02504388e+05,   -1.86565250e+04,    2.52808692e+05
    2.20142432e+05,   -9.34715257e+04,   -6.81928511e+05
    5.07557525e+05,    4.20291636e+05,   -1.06357724e+06
    2.94034920e+05,    2.57842820e+04,    2.16466121e+05
   -2.17956901e+05,    2.36334501e+05,    6.31950050e+03
    2.88039001e+05,    1.05472829e+06,    3.33006234e+05
   -9.73743165e+05,    3.16369628e+05,   -2.04601984e+05
    2.24706595e+05,   -1.24201851e+05,    3.39845327e+05
    1.55339035e+06,   -1.76644434e+04,    1.62510681e+05
    5.62309278e+04,   -1.31402443e+05,   -1.29568874e+06
    2.88314738e+05,    6.33048699e+05,   -9.66952850e+04
    6.79755077e+05,   -1.05205606e+06,    8.46622987e+05
    1.10000066e+06,   -1.39730947e+06,   -3.98819040e+05
   -1.21914032e+06,   -2.33430338e+05,   -8.36710902e+05
    1.89325317e+05,   -8.06405516e+05,   -6.67144365e+05
   -1.23814177e+05,    9.56694440e+05,    2.62908222e+05
   -8.42898205e+05,    1.07969649e+05,   -8.94761359e+05
   -5.91263193e+05,    4.41246217e+05,    4.31747183e+04
   -5.80926979e+05,   -4.80610981e+05,    1.18942817e+06
   -1.39906716e+05,    2.51097349e+05,   -7.96759347e+04
    7.70324302e+05,   -3.70523583e+05,   -8.15985963e+05
    1.19442444e+06,   -7.82605727e+05,   -1.15179220e+06
    6.09030972e+05,   -1.73379273e+05,    1.20884567e+06
   -4.82645925e+04,    8.28780310e+04,   -8.02493002e+04
    1.12847307e+06,    8.44118449e+04,   -4.53029781e+05
    7.57732886e+04,    8.52370562e+05,   -9.86241256e+04
    4.42791848e+05,    5.38578962e+04,   -4.83703774e+05
    5.93510663e+04,    1.76831927e+05,   -7.70145378e+05
    9.23238227e+05,    2.45001637e+05,   -7.90841885e+05
    7.02326079e+04,    1.26516241e+05,    6.43971021e+05
    5.77201756e+05,   -6.02093032e+05,    5.76791538e+05
   -1.75871201e+06,    1.40886581e+06,   -1.90623753e+05
   -7.09499501e+04,   -1.08106837e+06,    4.96681106e+05
    3.55155467e+05,    3.27883809e+05,    2.32628446e+05
    4.45387158e+05,    1.09009249e+05,    2.07896060e+05
    7.98688910e+05,    1.24129441e+06,    5.96571679e+04
    8.52263103e+05,    9.49511281e+05,   -2.62757463e+04
   -3.94877577e+05,   -2.69276043e+05,    8.63510053e+05
   -4.12795941e+04,   -1.14498138e+05,   -9.31918842e+05
   -3.73335772e+04,    1.14148021e+06,   -5.56160163e+05
    8.71821996e+05,    2.45593145e+05,   -1.65877695e+05
    1.07008517e+06,    7.50042859e+05,    2.12527649e+05
    4.28342038e+05,    5.37283312e+04,    1.53208124e+05
   -2.46059503e+05,   -3.21028270e+05,    5.67938097e+05
    2.53803917e+05,    1.49950149e+06,   -1.20918673e+05
    7.24098505e+04,    8.74171106e+05,    2.49428977e+05
   -3.09054238e+04,    5.11609618e+05,    8.85564296e+05
    3.71362286e+05,    4.31661298e+05,    3.32387336e+05
    1.36035798e+05,    1.55365087e+05,   -4.05857494e+05
   -1.84087006e+06,    5.60802305e+05,    5.17221655e+05
    2.86729025e+05,   -1.12780287e+06,   -9.40245350e+05
    1.86639664e+04,    1.23728104e+05,    1.75587802e+06
    1.42488904e+06,    5.33561673e+05,   -1.35673356e+06
   -2.13228197e+05,    6.90443869e+05,   -2.46874612e+05
    5.84285552e+05,   -5.25098997e+05,    2.32639342e+05
   -3.46793364e+04,    5.69207803e+05,    1.96555525e+05
    6.99481258e+05,    1.80941355e+05,    4.95488757e+05
    2.08695596e+05,   -2.52362583e+04,    7.84177277e+05
    5.04642295e+05,    3.61590737e+05,   -1.12375623e+05
   -9.47287246e+05,   -4.75811795e+05,    1.47201419e+05
    1.04357050e+06,   -1.99480726e+05,   -1.17493882e+06
   -2.79062420e+05,   -6.46370108e+04,    6.08591861e+05
   -3.31950627e+05,    6.37379231e+05,    2.43786993e+05
    2.49097490e+04,   -4.32586027e+05,    1.35169652e+05
   -5.07679089e+05,   -1.06753115e+06,    1.11467265e+06
   -5.09542903e+05,   -9.81643948e+05,    2.30478626e+05
    6.31207466e+05,    1.03514548e+06,    1.32435107e+06
    1.60916394e+05,   -6.10406283e+05,   -3.40354615e+05
   -7.22115324e+04,    5.91238631e+05,   -1.31414512e+06
    1.10195766e+06,   -6.85569884e+05,   -1.02889168e+06
    1.56505750e+06,    9.05421294e+05,   -6.17432380e+05
    2.41191448e+06,    3.03990308e+05,    7.49688883e+05
   -3.04783577e+05,   -1.90072686e+04,    1.59831814e+06
   -7.53304756e+05,   -3.12997801e+05,    1.23377235e+06
    1.60429327e+05,    3.46129891e+05,   -2.17006497e+05
   -3.93868635e+05,    1.99894482e+05,   -1.59301085e+06
   -6.72465735e+05,   -7.28429837e+05,   -4.49086230e+05
    3.39964614e+05,   -2.74419094e+04,   -5.58829144e+05
   -1.07755519e+06,   -2.76298931e+05,    6.25565910e+05
   -8.48065633e+05,    4.53437675e+05,   -2.74442063e+05
    5.98970384e+05,    1.16052672e+06,   -2.45981169e+04
   -5.03486250e+05,   -9.35858824e+05,   -1.20189949e+06
   -6.63147264e+05,   -7.28553376e+04,   -5.78027759e+05
    1.55033339e+06,    1.00072756e+03,    9.55951492e+05
   -1.96726936e+05,   -1.99042097e+04,   -2.83311097e+05
   -5.84028217e+05,   -1.02002203e+06,   -5.61854389e+04
   -1.70720872e+06,    1.92918238e+05,   -9.53391597e+04
    4.04940943e+05,    1.44044721e+05,   -2.40790104e+05
   -4.56325424e+05,   -1.31220635e+05,    6.41616471e+05
    5.07093217e+05,   -6.11977009e+04,    1.25893827e+06
    2.90794384e+05,   -1.09837064e+06,   -7.31559488e+05
    1.02597346e+06,   -7.18635721e+05,   -3.94222797e+05
    7.71719997e+05,   -1.02949401e+06,    4.02082747e+05
   -2.82032803e+05,   -1.19293611e+06,   -5.82626248e+05
   -2.16778363e+05,    6.98086697e+05,    8.20742895e+04
   -1.12542098e+06,    1.54516318e+06,   -3.64478875e+05
    5.07645828e+05,   -1.54775759e+04,   -6.74022949e+05
    6.43125041e+05,   -4.05193251e+05,    3.19993261e+05
   -1.00978464e+06,    8.07958394e+04,    1.67308668e+05
   -2.86169408e+05,    5.66093977e+05,   -3.40974157e+05
   -2.01065123e+06,   -5.44695733e+05,    7.45560343e+05
   -8.69021940e+04,    2.66915660e+05,   -4.73968357e+05
   -1.11704690e+06,   -1.22884979e+06,   -3.60467315e+05
    2.26484851e+05,    3.89423451e+05,   -3.05450545e+05
    4.11097913e+03,   -4.03838493e+05,   -7.33994409e+05
   -2.87927977e+05,   -1.33309099e+05,    4.28810299e+05
   -5.61852439e+05,    6.92785159e+04,    6.59168341e+05
   -6.23351553e+05,    9.29600853e+05,    9.59998798e+05
    3.10470393e+05,    1.24259304e+06,   -4.02080916e+05
    4.54211543e+05,   -2.18163313e+05,    4.66969612e+05
   -9.26063779e+05,    3.29231332e+05,   -7.29326034e+05
    4.92422835e+04,   -3.67135387e+05,    1.94551301e+05
    1.70439110e+05,    4.36780424e+05,    1.59988240e+06
    5.87013747e+05,   -1.19225156e+06,   -1.75919512e+06
    7.14847727e+05,   -1.18751102e+06,    8.26307987e+04
   -8.55784276e+05,    6.43172406e+05,    4.94722646e+05
   -2.99756178e+05,   -1.84338405e+06,    1.00625921e+06
    3.61992067e+05,    1.35492706e+05,   -1.35410075e+05
   -1.36960803e+06,    8.40941664e+05,   -3.76852749e+05
   -2.27355804e+05,   -1.15670876e+05,   -6.28490663e+05
   -5.83614382e+05,   -4.04176173e+05,   -6.29234803e+05
    1.44803328e+06,    1.34293550e+06,   -7.10344955e+05
    3.06510383e+05,    2.03492747e+05,    5.49009008e+04
   -9.25139376e+05,    3.85396591e+05,    3.27323822e+05
    7.09946631e+05,    2.60064632e+05,    1.76831739e+06
   -1.88390276e+05,    2.39227900e+05,    9.21411514e+05
    2.47400250e+04,    1.78702857e+05,   -2.07348703e+05
    6.45679209e+05,    1.34973999e+06,   -1.70736754e+06
    1.10955183e+05,    5.00401763e+05,   -6.31966971e+05
    3.77258823e+05,    1.27648075e+05,    1.37818677e+05
    1.58066675e+06,    2.06941026e+05,   -1.35102778e+05
   -1.62365741e+05,   -1.55292111e+06,   -7.46170100e+05
   -6.37052574e+05,    2.96888100e+05,   -1.62183379e+05
   -4.26003781e+05,   -7.54218409e+05,    2.01571563e+06
   -5.93252835e+05,    4.38253276e+05,    7.82567096e+05
   -6.34510673e+05,   -5.11393039e+04,   -7.57022205e+05
   -6.97841542e+05,    8.11758726e+05,   -2.73383580e+05
    5.53246883e+05,    7.58420538e+05,    1.58714407e+05
   -6.12013397e+05,    1.44518025e+06,   -3.41379182e+05
    8.37847773e+05,   -8.34472379e+05,    6.10777788e+05
    7.51789774e+05,    8.54590333e+05,    1.12547885e+06
   -6.58927294e+05,   -6.03374939e+05,   -8.06992566e+05
   -7.92434472e+04,    1.94000913e+05,    1.49534857e+05
    1.32265106e+05,    1.96029902e+05,   -4.05917345e+04
    1.95910321e+05,    9.25387848e+05,   -2.39204693e+05
    3.35955359e+05,    6.16649270e+04,   -3.14855606e+05
    8.49024637e+05,   -1.50066973e+03,   -4.53787758e+05
    1.39452337e+05,   -4.95696832e+05,    2.28057630e+05
    6.37068559e+05,    7.57885941e+05,    7.02174236e+04
   -5.88800416e+05,    3.72888566e+05,   -2.24465342e+05
   -5.47139012e+05,    1.18195125e+06,    3.23841165e+05
    1.81130539e+06,    2.22027622e+05,   -1.88279219e+06
    9.11455649e+05,   -3.05242213e+03,    7.23440610e+05
    7.51172592e+05,   -1.08968128e+06,    1.49221354e+05
   -1.47443740e+06,   -1.01945663e+06,   -1.21693412e+05
    4.51755785e+05,    9.97760824e+05,    7.78004785e+03
    1.01940371e+06,   -6.35998318e+05,    2.65580922e+05
    1.21504515e+06,    7.15886444e+04,    3.90847681e+05
    5.61614662e+05,    5.31054323e+05,   -1.77607709e+05
   -1.34249171e+06,   -1.12843061e+06,    6.39513598e+05
   -2.63461173e+05,   -4.27258339e+05,    5.78223826e+05
   -1.62038970e+05,   -8.55733576e+05,   -8.69039517e+05
   -8.07046328e+05,   -8.62732830e+04,    8.53335698e+04
    5.98006139e+05,    1.80324417e+06,    2.85214046e+05
   -6.75774364e+05,    2.93893703e+05,   -5.02241313e+05
    1.07205115e+06,    3.80072417e+05,    6.29334961e+05
   -2.76701616e+05,   -5.21946134e+05,   -2.72930032e+05
   -7.45943034e+05,   -2.53703597e+05,    1.13828359e+05
    1.53568518e+06,   -5.91505850e+05,   -3.13765960e+05
   -2.33283434e+05,    4.99828561e+04,    6.80063447e+05
    5.55353129e+05,   -1.36985706e+06,    5.16191670e+05
    5.90188633e+05,   -3.35584368e+05,   -3.98837119e+04
    3.63468888e+05,   -4.77139929e+05,    7.68460017e+05
   -2.19213936e+05,   -1.32780952e+06,   -4.36058423e+05
    7.07208124e+05,    9.97580304e+05,   -6.15997134e+04
    2.69002863e+05,   -3.08108475e+05,    3.53445523e+04
   -2.21375305e+05,    4.73293722e+05,    8.42925100e+05
    3.29676647e+05,   -1.37932451e+06,   -6.49715798e+05
   -9.35384067e+04,    5.69794916e+05,    2.51051910e+05
    9.37541444e+05,    8.94476035e+05,   -1.81891091e+06
   -5.26924259e+05,   -1.04099553e+06,   -5.35550733e+05
    7.71353567e+05,    4.86515544e+05,    1.33128012e+05
   -6.57552374e+05,    1.15866914e+06,   -4.53886920e+05
   -2.83744148e+05,    1.25282051e+06,   -1.20635745e+05
   -1.42778356e+05,    5.68251603e+05,   -3.66658756e+05
   -1.00928253e+06,   -3.29858142e+05,   -9.33284257e+05
   -1.44111711e+06,   -9.48689304e+05,   -2.18480229e+05
    4.83854856e+05,   -5.37985406e+05,   -8.71490481e+05
    9.08925503e+05,   -7.80933795e+05,   -1.05839083e+06
   -9.55108849e+04,   -3.72121351e+05,   -6.62237174e+05
   -6.80821264e+05,    1.41838839e+05,   -2.43973952e+05
    2.79310975e+05,   -2.11986454e+05,    1.63691442e+06
   -1.95303530e+05,   -2.70290530e+04,    3.19848074e+05
    2.45439493e+05,    4.43178995e+05,    6.25691819e+05
    2.76012116e+05,   -1.10990987e+06,    3.03349739e+05
    9.54600284e+05,   -1.20108116e+06,   -3.69642389e+05
   -2.06750333e+05,   -9.54125816e+05,   -1.50974087e+04
   -7.20438842e+04,   -8.77576213e+05,   -4.04630656e+05
   -4.18174914e+04,   -7.47499034e+04,    7.29632743e+05
    9.25950863e+05,   -1.15987388e+06,   -7.34381450e+05
    9.38687491e+05,   -7.02164494e+05,    2.29635265e+04
    8.17996850e+04,   -8.02325912e+04,   -1.65061705e+04
   -7.61159918e+05,    9.89423037e+05,    5.09476669e+05
    5.38638895e+05,   -3.59630338e+05,   -1.97114949e+05
    5.06727582e+05,    3.41795960e+05,   -6.56065165e+05
   -1.24869013e+06,    8.08147656e+05,    5.56258013e+05
    6.01031487e+05,    1.64925348e+05,   -1.13689691e+05
   -3.76150568e+05,   -1.83564342e+05,    3.48937962e+05
    1.34403992e+06,   -4.08909321e+05,    2.12725194e+03
   -2.10006298e+05,   -1.12918533e+05,   -3.46037745e+05
   -4.96395722e+05,    3.64386702e+05,    7.63203687e+05
   -1.40072568e+05,    9.39506561e+05,   -1.80148840e+05
   -4.64864538e+03,    2.96004375e+04,   -7.21522943e+05
   -1.47850138e+05,   -1.08074575e+06,    6.88633051e+05
   -7.17106890e+05,   -4.50404852e+05,    1.08981414e+06
    9.14139673e+05,   -1.25941449e+06,    8.70904429e+05
    2.30249607e+05,   -2.94533133e+05,   -1.86299071e+06
   -8.06616382e+05,   -1.10740064e+04,    2.08808038e+05
   -5.21455601e+05,   -2.52103186e+03,    1.13097473e+06
    6.27067339e+05,   -4.48027308e+05,   -2.96783757e+05
    1.33005460e+06,    5.83584356e+05,    1.32149897e+05
    1.79956022e+05,    4.57678982e+05,    1.04554550e+06
   -1.27193457e+06,   -6.57908774e+05,   -9.40121894e+05
   -2.93829367e+05,    7.91680708e+05,    7.37416196e+05
    8.05094816e+05,    7.85662904e+05,   -1.64090978e+06
    3.25074260e+05,    6.92290452e+05,    5.24101495e+05
    6.09461251e+04,    1.45401354e+04,   -1.29945333e+06
   -1.14415819e+06,   -6.00579012e+05,   -1.88146941e+06
    4.21046045e+05,   -2.27605267e+05,    7.93082463e+05
   -1.79668512e+05,    3.82646893e+05,    2.69159793e+05
    6.37274203e+05,    1.37477601e+06,    1.72179423e+06
    1.13527032e+06,    9.19284180e+05,    3.79955717e+04
   -4.88433935e+05,   -1.61602115e+05,    4.95284575e+05
   -1.95135213e+05,   -2.35471854e+05,    5.69679118e+05
    1.85908011e+04,    6.34213081e+05,   -9.89187095e+04
    1.53744583e+05,    4.97135532e+05,    1.63143358e+06
    8.50777301e+05,   -9.35845646e+05,    6.26012622e+05
   -6.53130459e+05,   -1.61607494e+06,    5.86810551e+05
   -7.26208754e+05,    2.34652171e+05,   -8.19126383e+04
    4.90448941e+05,   -1.12389237e+06,    2.68551190e+05
    2.28633155e+05,   -1.59711947e+05,    6.48325499e+05
    4.51854548e+05,   -3.46000911e+05,   -5.51446575e+05
    3.65221101e+05,    7.57752760e+05,    1.66634890e+05
   -1.37223971e+05,   -1.51447621e+05,    3.77108599e+05
   -2.21844425e+05,   -1.10723570e+06,    8.14998533e+04
   -1.65208615e+05,    3.97551606e+05,    7.30900361e+05
    7.09875628e+05,    8.05632224e+05,    5.94120362e+05
   -3.55890856e+05,    5.24171520e+05,    7.36016725e+05
   -1.49505397e+06,   -1.09430037e+05,   -8.30601405e+05
    9.76495510e+05,    8.90715960e+05,    5.73483712e+05
    3.01513274e+05,   -1.39193307e+05,   -1.18578763e+05
    1.90150728e+05,   -5.88482124e+05,    7.41895360e+05
    6.24207773e+05,   -3.00706031e+05,   -7.73642275e+05
    7.76588616e+04,    3.57853634e+05,    1.70514405e+05
   -7.08377100e+03,    8.09143627e+05,    1.28701833e+06
    6.25477709e+05,   -6.32393990e+05,   -6.38631755e+05
    1.49757066e+05,   -7.23619716e+05,    3.34846982e+05
    1.74424760e+06,   -1.48541464e+06,   -7.52311123e+05
    1.25031585e+06,    3.23968259e+05,    6.62340754e+05
    1.58396051e+06,    1.06451367e+06,   -1.40573484e+05
   -7.89176534e+05,   -3.93315586e+05,   -8.93803550e+05
   -2.17027377e+05,   -4.97151510e+05,    5.12244697e+05
    8.82734276e+05,   -6.24709795e+05,    8.55560040e+05
   -3.81899088e+05,    2.95436299e+05,   -9.49638168e+05
   -4.30400192e+05,   -3.74101799e+05,   -2.90256168e+05
    8.29148315e+05,    8.10388972e+05,    7.50331805e+05
    1.37921902e+05,    3.85422122e+05,   -6.22325456e+05
    1.15750430e+06,    8.78076444e+05,   -8.47772927e+05
    5.78116686e+05,    8.10572636e+05,   -2.29563362e+05
   -4.86539140e+05,    1.03651911e+06,   -1.38750624e+06
   -5.55590477e+05,   -4.11510260e+05,   -4.17161825e+05
    1.56010495e+06,   -7.54129151e+05,    1.72035983e+05
